"year","index","metric","timeseries"
2014,0.655265303615889,"Salmon Node Strength","Tillamook"
2014,1,"Salmon Importance","Tillamook"
2014,0.108166469148902,"Non-DTS groundfish Node Strength","Tillamook"
2014,0.186099595565662,"Non-DTS groundfish Importance","Tillamook"
2014,0.182139335910016,"Salmon Node Strength","Newport"
2014,0.289176600104296,"Salmon Importance","Newport"
2014,0.210458597852092,"Salmon Node Strength","Coos Bay"
2014,0.304698121749274,"Salmon Importance","Coos Bay"
2014,0.118935121528419,"Non-DTS groundfish Node Strength","Coos Bay"
2014,0.235225223043071,"Non-DTS groundfish Importance","Coos Bay"
2014,0.238276300296836,"Non-DTS groundfish Node Strength","Brookings"
2014,0.447107588328326,"Non-DTS groundfish Importance","Brookings"
2014,0.3572749043543,"Salmon Node Strength","Brookings"
2014,0.749766069633588,"Salmon Importance","Brookings"
2014,0.080830657787253,"Non-DTS groundfish Node Strength","Crescent City"
2014,0.108132637566736,"Non-DTS groundfish Importance","Crescent City"
2014,0.310882706088664,"Salmon Node Strength","Eureka"
2014,0.609888083145172,"Salmon Importance","Eureka"
2014,0.69587575668005,"Non-DTS groundfish Node Strength","Morro Bay"
2014,0.935853272326917,"Non-DTS groundfish Importance","Morro Bay"
2014,0.0726892663531892,"Salmon Node Strength","Morro Bay"
2014,0.0914802628654712,"Salmon Importance","Morro Bay"
2014,0.394565924383586,"Salmon Node Strength","Fort Bragg"
2014,0.58613902221525,"Salmon Importance","Fort Bragg"
2014,0.415430398187907,"Non-DTS groundfish Node Strength","Fort Bragg"
2014,0.820479959720316,"Non-DTS groundfish Importance","Fort Bragg"
2014,0.800314364632998,"Salmon Node Strength","Bodega Bay"
2014,0.981641477965647,"Salmon Importance","Bodega Bay"
2014,0.413667557707018,"Salmon Node Strength","San Francisco"
2014,0.891373462742302,"Salmon Importance","San Francisco"
2014,0.0847501472293243,"Non-DTS groundfish Node Strength","San Francisco"
2014,0.129448259983383,"Non-DTS groundfish Importance","San Francisco"
2014,0.0965110213791249,"Non-DTS groundfish Node Strength","Monterey"
2014,5.48495020873137e-06,"Non-DTS groundfish Importance","Monterey"
2014,0.0465969765546292,"Salmon Node Strength","Monterey"
2014,4.38352433600031e-06,"Salmon Importance","Monterey"
2015,0.234907051177026,"Salmon Node Strength","Puget Sound"
2015,0.301785026049008,"Salmon Importance","Puget Sound"
2015,0.898001092817678,"Salmon Node Strength","North WA Coast"
2015,1,"Salmon Importance","North WA Coast"
2015,0.146244778780577,"Salmon Node Strength","WA Coast"
2015,0.204668879435915,"Salmon Importance","WA Coast"
2015,0.0478577958235434,"Salmon Node Strength","Astoria"
2015,0.0129225405742787,"Salmon Importance","Astoria"
2015,0.567204114659696,"Non-DTS groundfish Node Strength","Astoria"
2015,0.993185184503667,"Non-DTS groundfish Importance","Astoria"
2015,0.646232211051489,"Salmon Node Strength","Tillamook"
2015,1,"Salmon Importance","Tillamook"
2015,0.140008804325848,"Non-DTS groundfish Node Strength","Tillamook"
2015,0.240030899725389,"Non-DTS groundfish Importance","Tillamook"
2015,0.133788066667966,"Salmon Node Strength","Newport"
2015,0.201874281341942,"Salmon Importance","Newport"
2015,0.133653725158459,"Salmon Node Strength","Coos Bay"
2015,0.162209274315856,"Salmon Importance","Coos Bay"
2015,0.131836956465765,"Non-DTS groundfish Node Strength","Coos Bay"
2015,0.238502069856405,"Non-DTS groundfish Importance","Coos Bay"
2015,0.27357754548594,"Non-DTS groundfish Node Strength","Brookings"
2015,0.460077686909265,"Non-DTS groundfish Importance","Brookings"
2015,0.161505715264152,"Salmon Node Strength","Brookings"
2015,0.18861094021265,"Salmon Importance","Brookings"
2015,0.109962308615385,"Non-DTS groundfish Node Strength","Crescent City"
2015,0.139101598019255,"Non-DTS groundfish Importance","Crescent City"
2015,0.336143168727744,"Non-DTS groundfish Node Strength","Eureka"
2015,0.611315222292204,"Non-DTS groundfish Importance","Eureka"
2015,0.0732268230241713,"Salmon Node Strength","Eureka"
2015,0.10177405530489,"Salmon Importance","Eureka"
2015,0.769725438200249,"Non-DTS groundfish Node Strength","Morro Bay"
2015,0.97237967942596,"Non-DTS groundfish Importance","Morro Bay"
2015,0.128364612642885,"Salmon Node Strength","Morro Bay"
2015,0.178813055399846,"Salmon Importance","Morro Bay"
2015,0.366377606948807,"Salmon Node Strength","Fort Bragg"
2015,0.484965008788947,"Salmon Importance","Fort Bragg"
2015,0.453889166667474,"Non-DTS groundfish Node Strength","Fort Bragg"
2015,0.842161902914382,"Non-DTS groundfish Importance","Fort Bragg"
2015,0.487913756093897,"Salmon Node Strength","Bodega Bay"
2015,0.760874517262009,"Salmon Importance","Bodega Bay"
2015,0.422957923973523,"Salmon Node Strength","San Francisco"
2015,0.84449624647785,"Salmon Importance","San Francisco"
2015,0.0942853600346611,"Non-DTS groundfish Node Strength","San Francisco"
2015,0.167596932184796,"Non-DTS groundfish Importance","San Francisco"
2015,0.0273495596420847,"Non-DTS groundfish Node Strength","San Diego"
2015,0.0128249969973138,"Non-DTS groundfish Importance","San Diego"
2015,0.116899224103343,"Non-DTS groundfish Node Strength","Monterey"
2015,0.00150746291092246,"Non-DTS groundfish Importance","Monterey"
2015,0.0939130918823063,"Salmon Node Strength","Monterey"
2015,0.00657522621449957,"Salmon Importance","Monterey"
2016,0.219152034091975,"Salmon Node Strength","Puget Sound"
2016,0.30035960620103,"Salmon Importance","Puget Sound"
2016,0.729181173700516,"Salmon Node Strength","North WA Coast"
2016,1,"Salmon Importance","North WA Coast"
2016,0.101735860415085,"Salmon Node Strength","WA Coast"
2016,0.170465140430883,"Salmon Importance","WA Coast"
2016,0.0178799093617839,"Salmon Node Strength","Astoria"
2016,0.00996580712882798,"Salmon Importance","Astoria"
2016,0.547644868779353,"Non-DTS groundfish Node Strength","Astoria"
2016,0.927705506175517,"Non-DTS groundfish Importance","Astoria"
2016,0.451698110131306,"Salmon Node Strength","Tillamook"
2016,0.845155821644855,"Salmon Importance","Tillamook"
2016,0.292661781818024,"Non-DTS groundfish Node Strength","Tillamook"
2016,0.454928776513441,"Non-DTS groundfish Importance","Tillamook"
2016,0.131774607086111,"Salmon Node Strength","Newport"
2016,0.161555309915484,"Salmon Importance","Newport"
2016,0.0611315365557688,"Salmon Node Strength","Coos Bay"
2016,0.0594675804866458,"Salmon Importance","Coos Bay"
2016,0.225981310577694,"Non-DTS groundfish Node Strength","Brookings"
2016,0.389779266150915,"Non-DTS groundfish Importance","Brookings"
2016,0.28666741776701,"Non-DTS groundfish Node Strength","Crescent City"
2016,0.488488618527414,"Non-DTS groundfish Importance","Crescent City"
2016,0.424948262141155,"Non-DTS groundfish Node Strength","Eureka"
2016,0.661606577380221,"Non-DTS groundfish Importance","Eureka"
2016,0.555620987141597,"Non-DTS groundfish Node Strength","Morro Bay"
2016,0.90230465948053,"Non-DTS groundfish Importance","Morro Bay"
2016,0.147733084501635,"Salmon Node Strength","Morro Bay"
2016,0.181504240601392,"Salmon Importance","Morro Bay"
2016,0.2557023078698,"Salmon Node Strength","Fort Bragg"
2016,0.403166953118275,"Salmon Importance","Fort Bragg"
2016,0.440889115123962,"Non-DTS groundfish Node Strength","Fort Bragg"
2016,0.769506337624443,"Non-DTS groundfish Importance","Fort Bragg"
2016,0.414453076723797,"Salmon Node Strength","Bodega Bay"
2016,0.682408393529545,"Salmon Importance","Bodega Bay"
2016,0.377032050919349,"Salmon Node Strength","San Francisco"
2016,0.794527799693256,"Salmon Importance","San Francisco"
2016,0.087307889320081,"Non-DTS groundfish Node Strength","San Francisco"
2016,0.153202593085604,"Non-DTS groundfish Importance","San Francisco"
2016,0.195285284980295,"Non-DTS groundfish Node Strength","Monterey"
2016,0.0106235352819624,"Non-DTS groundfish Importance","Monterey"
2016,0.150517090165135,"Salmon Node Strength","Monterey"
2016,0.0141432576746653,"Salmon Importance","Monterey"
2017,0.44464757015668,"Salmon Node Strength","Puget Sound"
2017,0.761168785586243,"Salmon Importance","Puget Sound"
2017,0.630099868376824,"Salmon Node Strength","North WA Coast"
2017,1,"Salmon Importance","North WA Coast"
2017,0.164215972290123,"Salmon Node Strength","WA Coast"
2017,0.313262293979246,"Salmon Importance","WA Coast"
2017,0.0076660139208528,"Salmon Node Strength","Astoria"
2017,0.00436106594641431,"Salmon Importance","Astoria"
2017,0.694038447843376,"Non-DTS groundfish Node Strength","Astoria"
2017,1,"Non-DTS groundfish Importance","Astoria"
2017,0.0866671391799545,"Salmon Node Strength","Tillamook"
2017,0.100466043124036,"Salmon Importance","Tillamook"
2017,0.0892798998384527,"Non-DTS groundfish Node Strength","Tillamook"
2017,0.104794369794959,"Non-DTS groundfish Importance","Tillamook"
2017,0.0462668431190969,"Salmon Node Strength","Newport"
2017,0.0710451993908932,"Salmon Importance","Newport"
2017,0.223650435244983,"Non-DTS groundfish Node Strength","Newport"
2017,0.345275355193231,"Non-DTS groundfish Importance","Newport"
2017,0.0106443283189237,"Salmon Node Strength","Coos Bay"
2017,0.00953691359774286,"Salmon Importance","Coos Bay"
2017,0.216413543144732,"Non-DTS groundfish Node Strength","Brookings"
2017,0.387899418408983,"Non-DTS groundfish Importance","Brookings"
2017,0.145811901233597,"Non-DTS groundfish Node Strength","Crescent City"
2017,0.226130734462312,"Non-DTS groundfish Importance","Crescent City"
2017,0.520433847362201,"Non-DTS groundfish Node Strength","Morro Bay"
2017,0.940594578962933,"Non-DTS groundfish Importance","Morro Bay"
2017,0.222449172578901,"Salmon Node Strength","Morro Bay"
2017,0.3395283208239,"Salmon Importance","Morro Bay"
2017,0.116495323805621,"Salmon Node Strength","Fort Bragg"
2017,0.171011118862271,"Salmon Importance","Fort Bragg"
2017,0.37235528547782,"Non-DTS groundfish Node Strength","Fort Bragg"
2017,0.606345446264609,"Non-DTS groundfish Importance","Fort Bragg"
2017,0.592664298299786,"Salmon Node Strength","Bodega Bay"
2017,0.893354788141618,"Salmon Importance","Bodega Bay"
2017,0.468582358723314,"Salmon Node Strength","San Francisco"
2017,0.853815235121424,"Salmon Importance","San Francisco"
2017,0.37600149003621,"Salmon Node Strength","Monterey"
2017,0.600627789549737,"Salmon Importance","Monterey"
2017,0.404494778717756,"Non-DTS groundfish Node Strength","Monterey"
2017,0.79076472782668,"Non-DTS groundfish Importance","Monterey"
2018,0.229807257242512,"Salmon Node Strength","Puget Sound"
2018,0.471522927909693,"Salmon Importance","Puget Sound"
2018,0.776219315408404,"Salmon Node Strength","North WA Coast"
2018,1,"Salmon Importance","North WA Coast"
2018,0.183777150752995,"Salmon Node Strength","WA Coast"
2018,0.0350871618571963,"Salmon Importance","WA Coast"
2018,0.677130440625244,"Non-DTS groundfish Node Strength","Astoria"
2018,1,"Non-DTS groundfish Importance","Astoria"
2018,0.0608667036682695,"Non-DTS groundfish Node Strength","Tillamook"
2018,0.0761033377611441,"Non-DTS groundfish Importance","Tillamook"
2018,0.108410369487397,"Salmon Node Strength","Tillamook"
2018,0.137905898156242,"Salmon Importance","Tillamook"
2018,0.274502178515921,"Non-DTS groundfish Node Strength","Newport"
2018,0.419976749368323,"Non-DTS groundfish Importance","Newport"
2018,0.0460338054394403,"Salmon Node Strength","Newport"
2018,0.0754415886178431,"Salmon Importance","Newport"
2018,0.0416351512381502,"Salmon Node Strength","Coos Bay"
2018,0.0529954891861597,"Salmon Importance","Coos Bay"
2018,0.0533914790341698,"Salmon Node Strength","Brookings"
2018,0.0918751999421142,"Salmon Importance","Brookings"
2018,0.165520420971603,"Non-DTS groundfish Node Strength","Brookings"
2018,0.279570029298059,"Non-DTS groundfish Importance","Brookings"
2018,0.102446959066446,"Salmon Node Strength","Crescent City"
2018,0.148153005408031,"Salmon Importance","Crescent City"
2018,0.0781540701898155,"Non-DTS groundfish Node Strength","Crescent City"
2018,0.112455206738882,"Non-DTS groundfish Importance","Crescent City"
2018,0.500457991024384,"Non-DTS groundfish Node Strength","Eureka"
2018,0.815152260842756,"Non-DTS groundfish Importance","Eureka"
2018,0.471440134613971,"Non-DTS groundfish Node Strength","Morro Bay"
2018,0.606903505852135,"Non-DTS groundfish Importance","Morro Bay"
2018,0.110770220830074,"Salmon Node Strength","Morro Bay"
2018,0.1636096928488,"Salmon Importance","Morro Bay"
2018,0.264912150379442,"Salmon Node Strength","Fort Bragg"
2018,0.481359149365008,"Salmon Importance","Fort Bragg"
2018,0.322385537352737,"Non-DTS groundfish Node Strength","Fort Bragg"
2018,0.63068481110626,"Non-DTS groundfish Importance","Fort Bragg"
2018,0.561181220356841,"Salmon Node Strength","Bodega Bay"
2018,0.865929113374642,"Salmon Importance","Bodega Bay"
2018,0.597223971877676,"Salmon Node Strength","San Francisco"
2018,0.963427635529484,"Salmon Importance","San Francisco"
2018,0.13090773011556,"Non-DTS groundfish Node Strength","San Francisco"
2018,0.1743064707366,"Non-DTS groundfish Importance","San Francisco"
2018,0.0952878608582511,"Salmon Node Strength","Monterey"
2018,4.54578003728223e-05,"Salmon Importance","Monterey"
2018,0.0849844247360555,"Non-DTS groundfish Node Strength","Monterey"
2018,5.85979404620884e-06,"Non-DTS groundfish Importance","Monterey"
2018,0.0192151436903859,"Non-DTS groundfish Node Strength","Los Angeles"
2018,0.00235069572307152,"Non-DTS groundfish Importance","Los Angeles"
2019,0.0571223767262143,"Salmon Node Strength","Puget Sound"
2019,0.0928639104480552,"Salmon Importance","Puget Sound"
2019,0.519476127042974,"Salmon Node Strength","North WA Coast"
2019,0.955555440138505,"Salmon Importance","North WA Coast"
2019,0.0832065654898415,"Salmon Node Strength","WA Coast"
2019,0.156624679768876,"Salmon Importance","WA Coast"
2019,0.634932772178327,"Non-DTS groundfish Node Strength","Astoria"
2019,1,"Non-DTS groundfish Importance","Astoria"
2019,0.159169913552204,"Salmon Node Strength","Tillamook"
2019,0.18679002443457,"Salmon Importance","Tillamook"
2019,0.0735519760617193,"Non-DTS groundfish Node Strength","Tillamook"
2019,0.0810300192605102,"Non-DTS groundfish Importance","Tillamook"
2019,0.299908315971956,"Non-DTS groundfish Node Strength","Newport"
2019,0.475826546538281,"Non-DTS groundfish Importance","Newport"
2019,0.0514135289164514,"Salmon Node Strength","Newport"
2019,0.0884766555405092,"Salmon Importance","Newport"
2019,0.124351403254445,"Non-DTS groundfish Node Strength","Coos Bay"
2019,0.211595999946815,"Non-DTS groundfish Importance","Coos Bay"
2019,0.0460768624811175,"Salmon Node Strength","Coos Bay"
2019,0.0531565662959925,"Salmon Importance","Coos Bay"
2019,0.316297896285374,"Non-DTS groundfish Node Strength","Brookings"
2019,0.589037594354179,"Non-DTS groundfish Importance","Brookings"
2019,0.0459366453479223,"Salmon Node Strength","Brookings"
2019,0.0828646589132587,"Salmon Importance","Brookings"
2019,0.105655442080492,"Non-DTS groundfish Node Strength","Crescent City"
2019,0.15636737891212,"Non-DTS groundfish Importance","Crescent City"
2019,0.566080273537275,"Non-DTS groundfish Node Strength","Eureka"
2019,0.905053937733474,"Non-DTS groundfish Importance","Eureka"
2019,0.649750698681058,"Salmon Node Strength","Morro Bay"
2019,1,"Salmon Importance","Morro Bay"
2019,0.314883088056732,"Non-DTS groundfish Node Strength","Morro Bay"
2019,0.574780204474775,"Non-DTS groundfish Importance","Morro Bay"
2019,0.216898333755989,"Salmon Node Strength","Fort Bragg"
2019,0.239660552491204,"Salmon Importance","Fort Bragg"
2019,0.471617669288732,"Non-DTS groundfish Node Strength","Fort Bragg"
2019,0.846606054534346,"Non-DTS groundfish Importance","Fort Bragg"
2019,0.998419671955391,"Salmon Node Strength","Bodega Bay"
2019,1,"Salmon Importance","Bodega Bay"
2019,0.000644261836367037,"Non-DTS groundfish Node Strength","Bodega Bay"
2019,0.000436197516023662,"Non-DTS groundfish Importance","Bodega Bay"
2019,0.740919800420185,"Salmon Node Strength","San Francisco"
2019,0.991055936185979,"Salmon Importance","San Francisco"
2019,0.0524902988298052,"Non-DTS groundfish Node Strength","San Francisco"
2019,0.0227138433219475,"Non-DTS groundfish Importance","San Francisco"
2019,0.289337646695341,"Salmon Node Strength","Monterey"
2019,0.00500989397793232,"Salmon Importance","Monterey"
2019,0.0290541832903609,"Non-DTS groundfish Node Strength","Monterey"
2019,0.000379879416901582,"Non-DTS groundfish Importance","Monterey"
2019,0.173911259840583,"Non-DTS groundfish Node Strength","Santa Barbara"
2019,0.275009685127962,"Non-DTS groundfish Importance","Santa Barbara"
2019,0.0436831630475019,"Salmon Node Strength","Santa Barbara"
2019,0.0787650709348815,"Salmon Importance","Santa Barbara"
2019,0.0410110080949485,"Non-DTS groundfish Node Strength","Los Angeles"
2019,0.00372656533332339,"Non-DTS groundfish Importance","Los Angeles"
2020,0.0207051258431731,"Salmon Node Strength","Puget Sound"
2020,0.0237235899877332,"Salmon Importance","Puget Sound"
2020,0.621418333705761,"Salmon Node Strength","North WA Coast"
2020,1,"Salmon Importance","North WA Coast"
2020,0.0842639935240666,"Salmon Node Strength","WA Coast"
2020,0.127284435191055,"Salmon Importance","WA Coast"
2020,0.768839374700418,"Non-DTS groundfish Node Strength","Astoria"
2020,1,"Non-DTS groundfish Importance","Astoria"
2020,0.123398941568309,"Non-DTS groundfish Node Strength","Tillamook"
2020,0.15130171191662,"Non-DTS groundfish Importance","Tillamook"
2020,0.103524640547033,"Salmon Node Strength","Tillamook"
2020,0.126268394726291,"Salmon Importance","Tillamook"
2020,0.251498207157422,"Non-DTS groundfish Node Strength","Newport"
2020,0.316544525231855,"Non-DTS groundfish Importance","Newport"
2020,0.0609159844139708,"Salmon Node Strength","Newport"
2020,0.088167237811866,"Salmon Importance","Newport"
2020,0.0243422452475037,"Salmon Node Strength","Coos Bay"
2020,0.0254991605529776,"Salmon Importance","Coos Bay"
2020,0.408348132032249,"Non-DTS groundfish Node Strength","Brookings"
2020,0.6625938158024,"Non-DTS groundfish Importance","Brookings"
2020,0.11987325916795,"Salmon Node Strength","Brookings"
2020,0.203930192564483,"Salmon Importance","Brookings"
2020,0.164730437959028,"Non-DTS groundfish Node Strength","Crescent City"
2020,0.265787390137903,"Non-DTS groundfish Importance","Crescent City"
2020,0.570865192027015,"Non-DTS groundfish Node Strength","Eureka"
2020,0.90413646758239,"Non-DTS groundfish Importance","Eureka"
2020,0.311376729721634,"Salmon Node Strength","Morro Bay"
2020,0.874083182102547,"Salmon Importance","Morro Bay"
2020,0.465567373561249,"Non-DTS groundfish Node Strength","Morro Bay"
2020,0.951180321845647,"Non-DTS groundfish Importance","Morro Bay"
2020,0.539149513866082,"Non-DTS groundfish Node Strength","Fort Bragg"
2020,0.97285200550013,"Non-DTS groundfish Importance","Fort Bragg"
2020,0.308434497361292,"Salmon Node Strength","Fort Bragg"
2020,0.211042446912277,"Salmon Importance","Fort Bragg"
2020,0.92422612939002,"Salmon Node Strength","Bodega Bay"
2020,0.997206840409662,"Salmon Importance","Bodega Bay"
2020,0.00302118099689365,"Non-DTS groundfish Node Strength","Bodega Bay"
2020,0.000510456266569518,"Non-DTS groundfish Importance","Bodega Bay"
2020,0.662696386101971,"Salmon Node Strength","San Francisco"
2020,0.97253533377803,"Salmon Importance","San Francisco"
2020,0.0942810800714185,"Non-DTS groundfish Node Strength","San Francisco"
2020,0.113026663533584,"Non-DTS groundfish Importance","San Francisco"
2020,0.766631175781015,"Salmon Node Strength","Monterey"
2020,1,"Salmon Importance","Monterey"
2020,0.0294952000777866,"Non-DTS groundfish Node Strength","Los Angeles"
2020,0.00394334134694656,"Non-DTS groundfish Importance","Los Angeles"
2021,0.0366663816409963,"Salmon Node Strength","Puget Sound"
2021,0.042440495202125,"Salmon Importance","Puget Sound"
2021,0.302891639128122,"Salmon Node Strength","North WA Coast"
2021,0.0180546122608579,"Salmon Importance","North WA Coast"
2021,0.0820540044430246,"Salmon Node Strength","WA Coast"
2021,0.120972155365083,"Salmon Importance","WA Coast"
2021,0.750515799119965,"Non-DTS groundfish Node Strength","Astoria"
2021,1,"Non-DTS groundfish Importance","Astoria"
2021,0.00222236072619376,"Salmon Node Strength","Astoria"
2021,0.000350304584452332,"Salmon Importance","Astoria"
2021,0.0447875797551062,"Non-DTS groundfish Node Strength","Tillamook"
2021,0.0375385409232059,"Non-DTS groundfish Importance","Tillamook"
2021,0.03260904565846,"Salmon Node Strength","Tillamook"
2021,0.0254658756669375,"Salmon Importance","Tillamook"
2021,0.0946033547943186,"Salmon Node Strength","Newport"
2021,0.109119634135792,"Salmon Importance","Newport"
2021,0.101523125756098,"Non-DTS groundfish Node Strength","Coos Bay"
2021,0.182191874398605,"Non-DTS groundfish Importance","Coos Bay"
2021,0.0437023386787506,"Salmon Node Strength","Coos Bay"
2021,0.0368930404225461,"Salmon Importance","Coos Bay"
2021,0.390646643741757,"Non-DTS groundfish Node Strength","Brookings"
2021,0.549245740074267,"Non-DTS groundfish Importance","Brookings"
2021,0.0910714497133705,"Salmon Node Strength","Brookings"
2021,0.0955685395761905,"Salmon Importance","Brookings"
2021,0.195593204634437,"Non-DTS groundfish Node Strength","Crescent City"
2021,0.223468341020609,"Non-DTS groundfish Importance","Crescent City"
2021,0.0276222347609486,"Salmon Node Strength","Crescent City"
2021,0.0256432365136332,"Salmon Importance","Crescent City"
2021,0.740424030842294,"Non-DTS groundfish Node Strength","Eureka"
2021,0.984367828406249,"Non-DTS groundfish Importance","Eureka"
2021,0.0947964105015814,"Salmon Node Strength","Eureka"
2021,0.0609089790060106,"Salmon Importance","Eureka"
2021,0.37548811972953,"Salmon Node Strength","Morro Bay"
2021,0.619113336848855,"Salmon Importance","Morro Bay"
2021,0.437039456605303,"Non-DTS groundfish Node Strength","Morro Bay"
2021,0.680183906950158,"Non-DTS groundfish Importance","Morro Bay"
2021,0.417098871018593,"Salmon Node Strength","Fort Bragg"
2021,0.416409117037613,"Salmon Importance","Fort Bragg"
2021,0.535543914524348,"Non-DTS groundfish Node Strength","Fort Bragg"
2021,0.968803298729312,"Non-DTS groundfish Importance","Fort Bragg"
2021,0.996795400911344,"Salmon Node Strength","Bodega Bay"
2021,1,"Salmon Importance","Bodega Bay"
2021,0.00270103290935338,"Non-DTS groundfish Node Strength","Bodega Bay"
2021,0.00157981278801513,"Non-DTS groundfish Importance","Bodega Bay"
2021,0.684356762575397,"Salmon Node Strength","San Francisco"
2021,0.978148482720298,"Salmon Importance","San Francisco"
2021,0.118063736400985,"Non-DTS groundfish Node Strength","San Francisco"
2021,0.136966376112677,"Non-DTS groundfish Importance","San Francisco"
2021,0.0352421929041473,"Non-DTS groundfish Node Strength","San Diego"
2021,0.0310514139995349,"Non-DTS groundfish Importance","San Diego"
2021,0.317842960244373,"Non-DTS groundfish Node Strength","Monterey"
2021,0.717091803420843,"Non-DTS groundfish Importance","Monterey"
2021,0.574471759683612,"Salmon Node Strength","Monterey"
2021,1,"Salmon Importance","Monterey"
2021,0.160634112932302,"Non-DTS groundfish Node Strength","Santa Barbara"
2021,0.291607338369529,"Non-DTS groundfish Importance","Santa Barbara"
2021,0,"Salmon Node Strength","Santa Barbara"
2021,6.41045150406229e-24,"Salmon Importance","Santa Barbara"
2021,0.057517924023377,"Non-DTS groundfish Node Strength","Los Angeles"
2021,0.00315552793131732,"Non-DTS groundfish Importance","Los Angeles"
2022,0.160900241560954,"Salmon Node Strength","Puget Sound"
2022,0.314037150027016,"Salmon Importance","Puget Sound"
2022,0.381604836411349,"Salmon Node Strength","North WA Coast"
2022,3.26972889379422e-16,"Salmon Importance","North WA Coast"
2022,0.133199966294786,"Salmon Node Strength","WA Coast"
2022,0.198413289905725,"Salmon Importance","WA Coast"
2022,0.69527076760573,"Non-DTS groundfish Node Strength","Astoria"
2022,1,"Non-DTS groundfish Importance","Astoria"
2022,0.00495066639561275,"Salmon Node Strength","Astoria"
2022,0.00203604956337579,"Salmon Importance","Astoria"
2022,0.0277932977987319,"Non-DTS groundfish Node Strength","Tillamook"
2022,0.0240053947539935,"Non-DTS groundfish Importance","Tillamook"
2022,0.121489455608092,"Salmon Node Strength","Tillamook"
2022,0.132732529832954,"Salmon Importance","Tillamook"
2022,0.283084718821732,"Non-DTS groundfish Node Strength","Newport"
2022,0.454439310979721,"Non-DTS groundfish Importance","Newport"
2022,0.0696092900387539,"Salmon Node Strength","Newport"
2022,0.123933220578141,"Salmon Importance","Newport"
2022,0.0471608186098679,"Salmon Node Strength","Coos Bay"
2022,0.0487105716263821,"Salmon Importance","Coos Bay"
2022,0.270628069195013,"Non-DTS groundfish Node Strength","Brookings"
2022,0.478562579699898,"Non-DTS groundfish Importance","Brookings"
2022,0.0579292989763667,"Salmon Node Strength","Brookings"
2022,0.102179844114294,"Salmon Importance","Brookings"
2022,0.255968930452952,"Non-DTS groundfish Node Strength","Crescent City"
2022,0.327893694473789,"Non-DTS groundfish Importance","Crescent City"
2022,0.487845417982342,"Non-DTS groundfish Node Strength","Eureka"
2022,0.823910588655907,"Non-DTS groundfish Importance","Eureka"
2022,0.735735958028019,"Non-DTS groundfish Node Strength","Morro Bay"
2022,1,"Non-DTS groundfish Importance","Morro Bay"
2022,0.352558403347708,"Salmon Node Strength","Morro Bay"
2022,0.713955992065564,"Salmon Importance","Morro Bay"
2022,0.251966944326504,"Salmon Node Strength","Fort Bragg"
2022,0.261580781821173,"Salmon Importance","Fort Bragg"
2022,0.647098277632278,"Non-DTS groundfish Node Strength","Fort Bragg"
2022,0.988003865227433,"Non-DTS groundfish Importance","Fort Bragg"
2022,0.960014521398239,"Salmon Node Strength","Bodega Bay"
2022,0.999972369745615,"Salmon Importance","Bodega Bay"
2022,0.734341320405339,"Salmon Node Strength","San Francisco"
2022,0.979249264857347,"Salmon Importance","San Francisco"
2022,0.117605348024685,"Non-DTS groundfish Node Strength","San Francisco"
2022,0.148232357588277,"Non-DTS groundfish Importance","San Francisco"
2022,0.059979653171731,"Non-DTS groundfish Node Strength","San Diego"
2022,0.036524506853908,"Non-DTS groundfish Importance","San Diego"
2022,0.550732296973271,"Salmon Node Strength","Monterey"
2022,1,"Salmon Importance","Monterey"
2022,0.21644134040449,"Non-DTS groundfish Node Strength","Monterey"
2022,0.471205041925428,"Non-DTS groundfish Importance","Monterey"
2022,0,"Salmon Node Strength","Santa Barbara"
2022,1.84112581647513e-20,"Salmon Importance","Santa Barbara"
2022,0.0476268041966776,"Non-DTS groundfish Node Strength","Los Angeles"
2022,0.0148234623976104,"Non-DTS groundfish Importance","Los Angeles"
2023,0.0738842782733219,"Salmon Node Strength","Puget Sound"
2023,0.102723219793004,"Salmon Importance","Puget Sound"
2023,0.291777136542699,"Salmon Node Strength","North WA Coast"
2023,5.41959987135614e-17,"Salmon Importance","North WA Coast"
2023,0.271599099656884,"Salmon Node Strength","WA Coast"
2023,0.59263151329216,"Salmon Importance","WA Coast"
2023,0.00204763240799407,"Salmon Node Strength","Astoria"
2023,0.00232944478600157,"Salmon Importance","Astoria"
2023,0.681731574623782,"Non-DTS groundfish Node Strength","Astoria"
2023,1,"Non-DTS groundfish Importance","Astoria"
2023,0.859829541129496,"Non-DTS groundfish Node Strength","Tillamook"
2023,0.995935428783884,"Non-DTS groundfish Importance","Tillamook"
2023,0.260440155990711,"Salmon Node Strength","Tillamook"
2023,0.335261745432783,"Salmon Importance","Tillamook"
2023,0.487891728894433,"Non-DTS groundfish Node Strength","Newport"
2023,0.728692011594943,"Non-DTS groundfish Importance","Newport"
2023,0.272725906301202,"Non-DTS groundfish Node Strength","Brookings"
2023,0.325302874486656,"Non-DTS groundfish Importance","Brookings"
2023,0.0565665082586533,"Salmon Node Strength","Brookings"
2023,0.0476451896945315,"Salmon Importance","Brookings"
2023,0.202504942062349,"Non-DTS groundfish Node Strength","Crescent City"
2023,0.251690905208026,"Non-DTS groundfish Importance","Crescent City"
2023,0.500520248088836,"Non-DTS groundfish Node Strength","Eureka"
2023,0.80188850862493,"Non-DTS groundfish Importance","Eureka"
